SERVER NAME;IP;PORT;VALUE;DATE
XHGIRD20;193.212.122.2;50010;56;2023-03-07 21:25:47.958
XHGIRD20;193.212.122.2;50010;8;2023-03-07 21:25:47.965
XHGIRD20;193.212.122.2;50010;64;2023-03-07 21:25:47.971
XHGIRD20;193.212.122.2;50010;86;2023-03-07 21:25:47.978
XHGIRD20;193.212.122.2;50010;26;2023-03-07 21:25:47.984
XHGIRD20;193.212.122.2;50010;74;2023-03-07 21:25:47.991
XHGIRD20;193.212.122.2;50010;16;2023-03-07 21:25:47.998
XHGIRD20;193.212.122.2;50010;5;2023-03-07 21:25:48.004
XHGIRD20;193.212.122.2;50010;7;2023-03-07 21:25:48.011
XHGIRD20;193.212.122.2;50010;11;2023-03-07 21:25:48.017
XHGIRD20;193.212.122.2;50010;61;2023-03-07 21:25:48.023
XHGIRD20;193.212.122.2;50010;90;2023-03-07 21:25:48.029
XHGIRD20;193.212.122.2;50010;42;2023-03-07 21:25:48.034
XHGIRD20;193.212.122.2;50010;73;2023-03-07 21:25:48.041
XHGIRD20;193.212.122.2;50010;61;2023-03-07 21:25:48.047
XHGIRD20;193.212.122.2;50010;57;2023-03-07 21:25:48.053
XHGIRD20;193.212.122.2;50010;63;2023-03-07 21:25:48.059
XHGIRD20;193.212.122.2;50010;48;2023-03-07 21:25:48.065
XHGIRD20;193.212.122.2;50010;72;2023-03-07 21:25:48.07
XHGIRD20;193.212.122.2;50010;88;2023-03-07 21:25:48.076
XHGIRD20;193.212.122.2;50010;62;2023-03-07 21:25:48.083
XHGIRD20;193.212.122.2;50010;82;2023-03-07 21:25:48.089
XHGIRD20;193.212.122.2;50010;6;2023-03-07 21:25:48.096
XHGIRD20;193.212.122.2;50010;33;2023-03-07 21:25:48.119
XHGIRD20;193.212.122.2;50010;65;2023-03-07 21:25:48.113
XHGIRD20;193.212.122.2;50010;81;2023-03-07 21:25:48.107
XHGIRD20;193.212.122.2;50010;57;2023-03-07 21:25:48.133
XHGIRD20;193.212.122.2;50010;20;2023-03-07 21:25:48.127
XHGIRD20;193.212.122.2;50010;65;2023-03-07 21:25:48.145
XHGIRD20;193.212.122.2;50010;63;2023-03-07 21:25:48.139
XHGIRD20;193.212.122.2;50010;22;2023-03-07 21:25:48.157
XHGIRD20;193.212.122.2;50010;47;2023-03-07 21:25:48.151
XHGIRD20;193.212.122.2;50010;45;2023-03-07 21:25:48.163
XHGIRD20;193.212.122.2;50010;32;2023-03-07 21:25:48.17
XHGIRD20;193.212.122.2;50010;12;2023-03-07 21:25:48.177
XHGIRD20;193.212.122.2;50010;31;2023-03-07 21:25:48.184
XHGIRD20;193.212.122.2;50010;95;2023-03-07 21:25:48.189
XHGIRD20;193.212.122.2;50010;70;2023-03-07 21:25:48.195
XHGIRD20;193.212.122.2;50010;23;2023-03-07 21:25:48.201
XHGIRD20;193.212.122.2;50010;50;2023-03-07 21:25:48.208
XHGIRD20;193.212.122.2;50010;0;2023-03-07 21:25:48.215
XHGIRD20;193.212.122.2;50010;97;2023-03-07 21:25:48.221
XHGIRD20;193.212.122.2;50010;63;2023-03-07 21:25:48.227
XHGIRD20;193.212.122.2;50010;31;2023-03-07 21:25:48.233
XHGIRD20;193.212.122.2;50010;0;2023-03-07 21:25:48.239
XHGIRD20;193.212.122.2;50010;18;2023-03-07 21:25:48.245
XHGIRD20;193.212.122.2;50010;52;2023-03-07 21:25:48.25
XHGIRD20;193.212.122.2;50010;33;2023-03-07 21:25:48.257
XHGIRD20;193.212.122.2;50010;34;2023-03-07 21:25:48.265
XHGIRD20;193.212.122.2;50010;42;2023-03-07 21:25:48.271
XHGIRD20;193.212.122.2;50010;12;2023-03-07 21:25:48.277
XHGIRD20;193.212.122.2;50010;45;2023-03-07 21:25:48.284
XHGIRD20;193.212.122.2;50010;34;2023-03-07 21:25:48.291
XHGIRD20;193.212.122.2;50010;0;2023-03-07 21:25:48.297
XHGIRD20;193.212.122.2;50010;32;2023-03-07 21:25:48.302
XHGIRD20;193.212.122.2;50010;7;2023-03-07 21:25:48.308
XHGIRD20;193.212.122.2;50010;53;2023-03-07 21:25:48.314
XHGIRD20;193.212.122.2;50010;44;2023-03-07 21:25:48.321
XHGIRD20;193.212.122.2;50010;26;2023-03-07 21:25:48.326
XHGIRD20;193.212.122.2;50010;52;2023-03-07 21:25:48.332
XHGIRD20;193.212.122.2;50010;72;2023-03-07 21:25:48.337
XHGIRD20;193.212.122.2;50010;97;2023-03-07 21:25:48.343
XHGIRD20;193.212.122.2;50010;21;2023-03-07 21:25:48.35
XHGIRD20;193.212.122.2;50010;53;2023-03-07 21:25:48.356
XHGIRD20;193.212.122.2;50010;16;2023-03-07 21:25:48.362
XHGIRD20;193.212.122.2;50010;76;2023-03-07 21:25:48.369
XHGIRD20;193.212.122.2;50010;92;2023-03-07 21:25:48.374
XHGIRD20;193.212.122.2;50010;48;2023-03-07 21:25:48.38
XHGIRD20;193.212.122.2;50010;31;2023-03-07 21:25:48.386
XHGIRD20;193.212.122.2;50010;23;2023-03-07 21:25:48.392
XHGIRD20;193.212.122.2;50010;9;2023-03-07 21:25:48.398
XHGIRD20;193.212.122.2;50010;14;2023-03-07 21:25:48.404
XHGIRD20;193.212.122.2;50010;72;2023-03-07 21:25:48.409
XHGIRD20;193.212.122.2;50010;89;2023-03-07 21:25:48.416
XHGIRD20;193.212.122.2;50010;15;2023-03-07 21:25:48.422
XHGIRD20;193.212.122.2;50010;49;2023-03-07 21:25:48.429
XHGIRD20;193.212.122.2;50010;45;2023-03-07 21:25:48.435
XHGIRD20;193.212.122.2;50010;27;2023-03-07 21:25:48.44
XHGIRD20;193.212.122.2;50010;77;2023-03-07 21:25:48.446
XHGIRD20;193.212.122.2;50010;99;2023-03-07 21:25:48.452
XHGIRD20;193.212.122.2;50010;38;2023-03-07 21:25:48.458
XHGIRD20;193.212.122.2;50010;87;2023-03-07 21:25:48.465
XHGIRD20;193.212.122.2;50010;35;2023-03-07 21:25:48.471
XHGIRD20;193.212.122.2;50010;72;2023-03-07 21:25:48.476
XHGIRD20;193.212.122.2;50010;99;2023-03-07 21:25:48.482
XHGIRD20;193.212.122.2;50010;8;2023-03-07 21:25:48.49
XHGIRD20;193.212.122.2;50010;46;2023-03-07 21:25:48.497
XHGIRD20;193.212.122.2;50010;77;2023-03-07 21:25:48.503
XHGIRD20;193.212.122.2;50010;30;2023-03-07 21:25:48.51
XHGIRD20;193.212.122.2;50010;71;2023-03-07 21:25:48.516
XHGIRD20;193.212.122.2;50010;13;2023-03-07 21:25:48.521
XHGIRD20;193.212.122.2;50010;6;2023-03-07 21:25:48.527
XHGIRD20;193.212.122.2;50010;39;2023-03-07 21:25:48.533
XHGIRD20;193.212.122.2;50010;37;2023-03-07 21:25:48.541
XHGIRD20;193.212.122.2;50010;59;2023-03-07 21:25:48.547
XHGIRD20;193.212.122.2;50010;49;2023-03-07 21:25:48.553
XHGIRD20;193.212.122.2;50010;5;2023-03-07 21:25:48.559
XHGIRD20;193.212.122.2;50010;63;2023-03-07 21:25:48.565
XHGIRD20;193.212.122.2;50010;91;2023-03-07 21:25:48.573
XHGIRD20;193.212.122.2;50010;49;2023-03-07 21:25:48.579
XHGIRD20;193.212.122.2;50010;29;2023-03-07 21:25:48.585
XHGIRD20;193.212.122.2;50010;99;2023-03-07 21:25:48.594
XHGIRD20;193.212.122.2;50010;72;2023-03-07 21:25:48.6
XHGIRD20;193.212.122.2;50010;31;2023-03-07 21:25:48.607
XHGIRD20;193.212.122.2;50010;7;2023-03-07 21:25:48.613
XHGIRD20;193.212.122.2;50010;96;2023-03-07 21:25:48.62
XHGIRD20;193.212.122.2;50010;61;2023-03-07 21:25:48.626
XHGIRD20;193.212.122.2;50010;16;2023-03-07 21:25:48.632
XHGIRD20;193.212.122.2;50010;82;2023-03-07 21:25:48.639
XHGIRD20;193.212.122.2;50010;97;2023-03-07 21:25:48.645
XHGIRD20;193.212.122.2;50010;42;2023-03-07 21:25:48.651
XHGIRD20;193.212.122.2;50010;62;2023-03-07 21:25:48.658
XHGIRD20;193.212.122.2;50010;37;2023-03-07 21:25:48.664
XHGIRD20;193.212.122.2;50010;15;2023-03-07 21:25:48.67
XHGIRD20;193.212.122.2;50010;93;2023-03-07 21:25:48.676
XHGIRD20;193.212.122.2;50010;28;2023-03-07 21:25:48.681
XHGIRD20;193.212.122.2;50010;56;2023-03-07 21:25:48.688
XHGIRD20;193.212.122.2;50010;74;2023-03-07 21:25:48.694
XHGIRD20;193.212.122.2;50010;43;2023-03-07 21:25:48.7
XHGIRD20;193.212.122.2;50010;15;2023-03-07 21:25:48.706
XHGIRD20;193.212.122.2;50010;36;2023-03-07 21:25:48.712
XHGIRD20;193.212.122.2;50010;62;2023-03-07 21:25:48.718
XHGIRD20;193.212.122.2;50010;43;2023-03-07 21:25:48.723
XHGIRD20;193.212.122.2;50010;43;2023-03-07 21:25:48.729
XHGIRD20;193.212.122.2;50010;78;2023-03-07 21:25:48.735
XHGIRD20;193.212.122.2;50010;87;2023-03-07 21:25:48.742
XHGIRD20;193.212.122.2;50010;54;2023-03-07 21:25:48.747
XHGIRD20;193.212.122.2;50010;43;2023-03-07 21:25:48.753
XHGIRD20;193.212.122.2;50010;96;2023-03-07 21:25:48.76
XHGIRD20;193.212.122.2;50010;78;2023-03-07 21:25:48.766
XHGIRD20;193.212.122.2;50010;10;2023-03-07 21:25:48.774
XHGIRD20;193.212.122.2;50010;58;2023-03-07 21:25:48.781
XHGIRD20;193.212.122.2;50010;2;2023-03-07 21:25:48.791
XHGIRD20;193.212.122.2;50010;47;2023-03-07 21:25:48.797
XHGIRD20;193.212.122.2;50010;13;2023-03-07 21:25:48.802
XHGIRD20;193.212.122.2;50010;35;2023-03-07 21:25:48.81
XHGIRD20;193.212.122.2;50010;22;2023-03-07 21:25:48.816
XHGIRD20;193.212.122.2;50010;33;2023-03-07 21:25:48.824
XHGIRD20;193.212.122.2;50010;37;2023-03-07 21:25:48.83
XHGIRD20;193.212.122.2;50010;52;2023-03-07 21:25:48.837
XHGIRD20;193.212.122.2;50010;10;2023-03-07 21:25:48.845
XHGIRD20;193.212.122.2;50010;33;2023-03-07 21:25:48.851
XHGIRD20;193.212.122.2;50010;81;2023-03-07 21:25:48.858
XHGIRD20;193.212.122.2;50010;47;2023-03-07 21:25:48.864
XHGIRD20;193.212.122.2;50010;9;2023-03-07 21:25:48.871
XHGIRD20;193.212.122.2;50010;55;2023-03-07 21:25:48.876
XHGIRD20;193.212.122.2;50010;79;2023-03-07 21:25:48.882
XHGIRD20;193.212.122.2;50010;98;2023-03-07 21:25:48.888
XHGIRD20;193.212.122.2;50010;13;2023-03-07 21:25:48.893
XHGIRD20;193.212.122.2;50010;17;2023-03-07 21:25:48.9
XHGIRD20;193.212.122.2;50010;9;2023-03-07 21:25:48.905
XHGIRD20;193.212.122.2;50010;13;2023-03-07 21:25:48.913
XHGIRD20;193.212.122.2;50010;84;2023-03-07 21:25:48.919
XHGIRD20;193.212.122.2;50010;34;2023-03-07 21:25:48.925
XHGIRD20;193.212.122.2;50010;90;2023-03-07 21:25:48.932
XHGIRD20;193.212.122.2;50010;62;2023-03-07 21:25:48.938
XHGIRD20;193.212.122.2;50010;8;2023-03-07 21:25:48.944
XHGIRD20;193.212.122.2;50010;28;2023-03-07 21:25:48.95
XHGIRD20;193.212.122.2;50010;42;2023-03-07 21:25:48.956
XHGIRD20;193.212.122.2;50010;1;2023-03-07 21:25:48.962
XHGIRD20;193.212.122.2;50010;25;2023-03-07 21:25:48.967
XHGIRD20;193.212.122.2;50010;91;2023-03-07 21:25:48.973
XHGIRD20;193.212.122.2;50010;59;2023-03-07 21:25:48.98
XHGIRD20;193.212.122.2;50010;62;2023-03-07 21:25:48.988
XHGIRD20;193.212.122.2;50010;58;2023-03-07 21:25:48.995
XHGIRD20;193.212.122.2;50010;23;2023-03-07 21:25:49.004
XHGIRD20;193.212.122.2;50010;79;2023-03-07 21:25:49.01
XHGIRD20;193.212.122.2;50010;72;2023-03-07 21:25:49.017
XHGIRD20;193.212.122.2;50010;7;2023-03-07 21:25:49.022
XHGIRD20;193.212.122.2;50010;0;2023-03-07 21:25:49.028
XHGIRD20;193.212.122.2;50010;20;2023-03-07 21:25:49.035
XHGIRD20;193.212.122.2;50010;88;2023-03-07 21:25:49.041
XHGIRD20;193.212.122.2;50010;65;2023-03-07 21:25:49.048
XHGIRD20;193.212.122.2;50010;69;2023-03-07 21:25:49.054
XHGIRD20;193.212.122.2;50010;2;2023-03-07 21:25:49.061
XHGIRD20;193.212.122.2;50010;55;2023-03-07 21:25:49.067
XHGIRD20;193.212.122.2;50010;29;2023-03-07 21:25:49.073
XHGIRD20;193.212.122.2;50010;2;2023-03-07 21:25:49.079
XHGIRD20;193.212.122.2;50010;91;2023-03-07 21:25:49.087
XHGIRD20;193.212.122.2;50010;61;2023-03-07 21:25:49.093
XHGIRD20;193.212.122.2;50010;16;2023-03-07 21:25:49.098
XHGIRD20;193.212.122.2;50010;55;2023-03-07 21:25:49.105
XHGIRD20;193.212.122.2;50010;6;2023-03-07 21:25:49.11
XHGIRD20;193.212.122.2;50010;55;2023-03-07 21:25:49.116
XHGIRD20;193.212.122.2;50010;64;2023-03-07 21:25:49.123
XHGIRD20;193.212.122.2;50010;58;2023-03-07 21:25:49.13
XHGIRD20;193.212.122.2;50010;90;2023-03-07 21:25:49.137
XHGIRD20;193.212.122.2;50010;0;2023-03-07 21:25:49.144
XHGIRD20;193.212.122.2;50010;63;2023-03-07 21:25:49.15
XHGIRD20;193.212.122.2;50010;12;2023-03-07 21:25:49.156
XHGIRD20;193.212.122.2;50010;10;2023-03-07 21:25:49.163
XHGIRD20;193.212.122.2;50010;16;2023-03-07 21:25:49.169
XHGIRD20;193.212.122.2;50010;32;2023-03-07 21:25:49.174
XHGIRD20;193.212.122.2;50010;85;2023-03-07 21:25:49.179
XHGIRD20;193.212.122.2;50010;25;2023-03-07 21:25:49.185
XHGIRD20;193.212.122.2;50010;26;2023-03-07 21:25:49.194
XHGIRD20;193.212.122.2;50010;0;2023-03-07 21:25:49.199
XHGIRD20;193.212.122.2;50010;63;2023-03-07 21:25:49.206
XHGIRD20;193.212.122.2;50010;16;2023-03-07 21:25:49.213
XHGIRD20;193.212.122.2;50010;32;2023-03-07 21:25:49.219
XHGIRD20;193.212.122.2;50010;47;2023-03-07 21:25:49.226
XHGIRD20;193.212.122.2;50010;22;2023-03-07 21:25:49.232
XHGIRD20;193.212.122.2;50010;41;2023-03-07 21:25:49.238
XHGIRD20;193.212.122.2;50010;9;2023-03-07 21:25:49.244
XHGIRD20;193.212.122.2;50010;77;2023-03-07 21:25:49.25
XHGIRD20;193.212.122.2;50010;86;2023-03-07 21:25:49.256
XHGIRD20;193.212.122.2;50010;27;2023-03-07 21:25:49.262
XHGIRD20;193.212.122.2;50010;55;2023-03-07 21:25:49.268
XHGIRD20;193.212.122.2;50010;48;2023-03-07 21:25:49.275
XHGIRD20;193.212.122.2;50010;76;2023-03-07 21:25:49.282
XHGIRD20;193.212.122.2;50010;12;2023-03-07 21:25:49.289
XHGIRD20;193.212.122.2;50010;38;2023-03-07 21:25:49.296
XHGIRD20;193.212.122.2;50010;74;2023-03-07 21:25:49.302
XHGIRD20;193.212.122.2;50010;86;2023-03-07 21:25:49.308
XHGIRD20;193.212.122.2;50010;66;2023-03-07 21:25:49.314
XHGIRD20;193.212.122.2;50010;74;2023-03-07 21:25:49.32
XHGIRD20;193.212.122.2;50010;57;2023-03-07 21:25:49.326
XHGIRD20;193.212.122.2;50010;91;2023-03-07 21:25:49.334
XHGIRD20;193.212.122.2;50010;41;2023-03-07 21:25:49.34
XHGIRD20;193.212.122.2;50010;13;2023-03-07 21:25:49.346
XHGIRD20;193.212.122.2;50010;71;2023-03-07 21:25:49.352
XHGIRD20;193.212.122.2;50010;75;2023-03-07 21:25:49.357
XHGIRD20;193.212.122.2;50010;68;2023-03-07 21:25:49.363
XHGIRD20;193.212.122.2;50010;61;2023-03-07 21:25:49.369
XHGIRD20;193.212.122.2;50010;41;2023-03-07 21:25:49.375
XHGIRD20;193.212.122.2;50010;41;2023-03-07 21:25:49.381
XHGIRD20;193.212.122.2;50010;52;2023-03-07 21:25:49.388
XHGIRD20;193.212.122.2;50010;61;2023-03-07 21:25:49.394
XHGIRD20;193.212.122.2;50010;36;2023-03-07 21:25:49.399
XHGIRD20;193.212.122.2;50010;87;2023-03-07 21:25:49.406
XHGIRD20;193.212.122.2;50010;66;2023-03-07 21:25:49.412
XHGIRD20;193.212.122.2;50010;10;2023-03-07 21:25:49.417
XHGIRD20;193.212.122.2;50010;42;2023-03-07 21:25:49.43
XHGIRD20;193.212.122.2;50010;50;2023-03-07 21:25:49.436
XHGIRD20;193.212.122.2;50010;48;2023-03-07 21:25:49.444
XHGIRD20;193.212.122.2;50010;54;2023-03-07 21:25:49.449
XHGIRD20;193.212.122.2;50010;59;2023-03-07 21:25:49.455
XHGIRD20;193.212.122.2;50010;88;2023-03-07 21:25:49.461
XHGIRD20;193.212.122.2;50010;38;2023-03-07 21:25:49.468
XHGIRD20;193.212.122.2;50010;66;2023-03-07 21:25:49.474
XHGIRD20;193.212.122.2;50010;40;2023-03-07 21:25:49.479
XHGIRD20;193.212.122.2;50010;18;2023-03-07 21:25:49.485
XHGIRD20;193.212.122.2;50010;7;2023-03-07 21:25:49.491
XHGIRD20;193.212.122.2;50010;93;2023-03-07 21:25:49.497
XHGIRD20;193.212.122.2;50010;73;2023-03-07 21:25:49.502
XHGIRD20;193.212.122.2;50010;51;2023-03-07 21:25:49.508
XHGIRD20;193.212.122.2;50010;27;2023-03-07 21:25:49.514
XHGIRD20;193.212.122.2;50010;1;2023-03-07 21:25:49.52
XHGIRD20;193.212.122.2;50010;3;2023-03-07 21:25:49.525
XHGIRD20;193.212.122.2;50010;16;2023-03-07 21:25:49.532
XHGIRD20;193.212.122.2;50010;9;2023-03-07 21:25:49.538
XHGIRD20;193.212.122.2;50010;84;2023-03-07 21:25:49.544
XHGIRD20;193.212.122.2;50010;97;2023-03-07 21:25:49.551
XHGIRD20;193.212.122.2;50010;65;2023-03-07 21:25:49.557
XHGIRD20;193.212.122.2;50010;46;2023-03-07 21:25:49.564
XHGIRD20;193.212.122.2;50010;27;2023-03-07 21:25:49.569
XHGIRD20;193.212.122.2;50010;40;2023-03-07 21:25:49.576
XHGIRD20;193.212.122.2;50010;74;2023-03-07 21:25:49.582
XHGIRD20;193.212.122.2;50010;65;2023-03-07 21:25:49.588
XHGIRD20;193.212.122.2;50010;0;2023-03-07 21:25:49.594
XHGIRD20;193.212.122.2;50010;79;2023-03-07 21:25:49.6
XHGIRD20;193.212.122.2;50010;15;2023-03-07 21:25:49.606
XHGIRD20;193.212.122.2;50010;15;2023-03-07 21:25:49.618
XHGIRD20;193.212.122.2;50010;18;2023-03-07 21:25:49.612
XHGIRD20;193.212.122.2;50010;69;2023-03-07 21:25:49.63
XHGIRD20;193.212.122.2;50010;81;2023-03-07 21:25:49.624
XHGIRD20;193.212.122.2;50010;69;2023-03-07 21:25:49.642
XHGIRD20;193.212.122.2;50010;30;2023-03-07 21:25:49.636
XHGIRD20;193.212.122.2;50010;54;2023-03-07 21:25:49.648
XHGIRD20;193.212.122.2;50010;75;2023-03-07 21:25:49.654
XHGIRD20;193.212.122.2;50010;88;2023-03-07 21:25:49.661
XHGIRD20;193.212.122.2;50010;68;2023-03-07 21:25:49.667
XHGIRD20;193.212.122.2;50010;72;2023-03-07 21:25:49.673
XHGIRD20;193.212.122.2;50010;36;2023-03-07 21:25:49.679
XHGIRD20;193.212.122.2;50010;14;2023-03-07 21:25:49.685
XHGIRD20;193.212.122.2;50010;30;2023-03-07 21:25:49.691
XHGIRD20;193.212.122.2;50010;97;2023-03-07 21:25:49.696
XHGIRD20;193.212.122.2;50010;35;2023-03-07 21:25:49.702
XHGIRD20;193.212.122.2;50010;36;2023-03-07 21:25:49.709
XHGIRD20;193.212.122.2;50010;83;2023-03-07 21:25:49.715
XHGIRD20;193.212.122.2;50010;99;2023-03-07 21:25:49.722
XHGIRD20;193.212.122.2;50010;13;2023-03-07 21:25:49.727
XHGIRD20;193.212.122.2;50010;46;2023-03-07 21:25:49.733
XHGIRD20;193.212.122.2;50010;54;2023-03-07 21:25:49.739
XHGIRD20;193.212.122.2;50010;25;2023-03-07 21:25:49.745
XHGIRD20;193.212.122.2;50010;30;2023-03-07 21:25:49.752
XHGIRD20;193.212.122.2;50010;9;2023-03-07 21:25:49.758
XHGIRD20;193.212.122.2;50010;50;2023-03-07 21:25:49.764
XHGIRD20;193.212.122.2;50010;94;2023-03-07 21:25:49.769
XHGIRD20;193.212.122.2;50010;65;2023-03-07 21:25:49.775
XHGIRD20;193.212.122.2;50010;87;2023-03-07 21:25:49.781
XHGIRD20;193.212.122.2;50010;71;2023-03-07 21:25:49.787
XHGIRD20;193.212.122.2;50010;29;2023-03-07 21:25:49.793
XHGIRD20;193.212.122.2;50010;66;2023-03-07 21:25:49.799
XHGIRD20;193.212.122.2;50010;52;2023-03-07 21:25:49.806
XHGIRD20;193.212.122.2;50010;97;2023-03-07 21:25:49.812
XHGIRD20;193.212.122.2;50010;46;2023-03-07 21:25:49.818
XHGIRD20;193.212.122.2;50010;66;2023-03-07 21:25:49.825
XHGIRD20;193.212.122.2;50010;69;2023-03-07 21:25:49.831
XHGIRD20;193.212.122.2;50010;39;2023-03-07 21:25:49.837
XHGIRD20;193.212.122.2;50010;35;2023-03-07 21:25:49.842
XHGIRD20;193.212.122.2;50010;14;2023-03-07 21:25:49.849
XHGIRD20;193.212.122.2;50010;17;2023-03-07 21:25:49.855
XHGIRD20;193.212.122.2;50010;49;2023-03-07 21:25:49.861
XHGIRD20;193.212.122.2;50010;47;2023-03-07 21:25:49.868
XHGIRD20;193.212.122.2;50010;77;2023-03-07 21:25:49.875
XHGIRD20;193.212.122.2;50010;16;2023-03-07 21:25:49.88
XHGIRD20;193.212.122.2;50010;24;2023-03-07 21:25:49.886
XHGIRD20;193.212.122.2;50010;42;2023-03-07 21:25:49.893
XHGIRD20;193.212.122.2;50010;32;2023-03-07 21:25:49.898
XHGIRD20;193.212.122.2;50010;56;2023-03-07 21:25:49.904
XHGIRD20;193.212.122.2;50010;6;2023-03-07 21:25:49.91
XHGIRD20;193.212.122.2;50010;11;2023-03-07 21:25:49.915
XHGIRD20;193.212.122.2;50010;99;2023-03-07 21:25:49.922
XHGIRD20;193.212.122.2;50010;78;2023-03-07 21:25:49.928
XHGIRD20;193.212.122.2;50010;83;2023-03-07 21:25:49.935
XHGIRD20;193.212.122.2;50010;30;2023-03-07 21:25:49.941
XHGIRD20;193.212.122.2;50010;74;2023-03-07 21:25:49.947
XHGIRD20;193.212.122.2;50010;81;2023-03-07 21:25:49.953
XHGIRD20;193.212.122.2;50010;18;2023-03-07 21:25:49.959
XHGIRD20;193.212.122.2;50010;49;2023-03-07 21:25:49.965
XHGIRD20;193.212.122.2;50010;69;2023-03-07 21:25:49.972
XHGIRD20;193.212.122.2;50010;58;2023-03-07 21:25:49.978
XHGIRD20;193.212.122.2;50010;90;2023-03-07 21:25:49.985
XHGIRD20;193.212.122.2;50010;5;2023-03-07 21:25:49.991
XHGIRD20;193.212.122.2;50010;54;2023-03-07 21:25:49.996
XHGIRD20;193.212.122.2;50010;48;2023-03-07 21:25:50.002
XHGIRD20;193.212.122.2;50010;74;2023-03-07 21:25:50.009
XHGIRD20;193.212.122.2;50010;78;2023-03-07 21:25:50.016
XHGIRD20;193.212.122.2;50010;65;2023-03-07 21:25:50.022
XHGIRD20;193.212.122.2;50010;36;2023-03-07 21:25:50.027
XHGIRD20;193.212.122.2;50010;19;2023-03-07 21:25:50.033
XHGIRD20;193.212.122.2;50010;85;2023-03-07 21:25:50.039
XHGIRD20;193.212.122.2;50010;63;2023-03-07 21:25:50.044
XHGIRD20;193.212.122.2;50010;9;2023-03-07 21:25:50.051
XHGIRD20;193.212.122.2;50010;97;2023-03-07 21:25:50.056
XHGIRD20;193.212.122.2;50010;99;2023-03-07 21:25:50.062
XHGIRD20;193.212.122.2;50010;21;2023-03-07 21:25:50.067
XHGIRD20;193.212.122.2;50010;93;2023-03-07 21:25:50.074
XHGIRD20;193.212.122.2;50010;51;2023-03-07 21:25:50.08
XHGIRD20;193.212.122.2;50010;18;2023-03-07 21:25:50.086
XHGIRD20;193.212.122.2;50010;71;2023-03-07 21:25:50.092
XHGIRD20;193.212.122.2;50010;64;2023-03-07 21:25:50.098
XHGIRD20;193.212.122.2;50010;77;2023-03-07 21:25:50.103
XHGIRD20;193.212.122.2;50010;49;2023-03-07 21:25:50.11
XHGIRD20;193.212.122.2;50010;41;2023-03-07 21:25:50.116
XHGIRD20;193.212.122.2;50010;15;2023-03-07 21:25:50.121
XHGIRD20;193.212.122.2;50010;22;2023-03-07 21:25:50.128
XHGIRD20;193.212.122.2;50010;44;2023-03-07 21:25:50.135
XHGIRD20;193.212.122.2;50010;60;2023-03-07 21:25:50.141
XHGIRD20;193.212.122.2;50010;53;2023-03-07 21:25:50.148
XHGIRD20;193.212.122.2;50010;43;2023-03-07 21:25:50.155
XHGIRD20;193.212.122.2;50010;78;2023-03-07 21:25:50.162
XHGIRD20;193.212.122.2;50010;98;2023-03-07 21:25:50.169
XHGIRD20;193.212.122.2;50010;2;2023-03-07 21:25:50.175
XHGIRD20;193.212.122.2;50010;48;2023-03-07 21:25:50.18
XHGIRD20;193.212.122.2;50010;19;2023-03-07 21:25:50.187
XHGIRD20;193.212.122.2;50010;85;2023-03-07 21:25:50.194
XHGIRD20;193.212.122.2;50010;77;2023-03-07 21:25:50.199
XHGIRD20;193.212.122.2;50010;68;2023-03-07 21:25:50.205
XHGIRD20;193.212.122.2;50010;30;2023-03-07 21:25:50.213
XHGIRD20;193.212.122.2;50010;63;2023-03-07 21:25:50.219
XHGIRD20;193.212.122.2;50010;44;2023-03-07 21:25:50.224
XHGIRD20;193.212.122.2;50010;23;2023-03-07 21:25:50.231
XHGIRD20;193.212.122.2;50010;97;2023-03-07 21:25:50.237
XHGIRD20;193.212.122.2;50010;5;2023-03-07 21:25:50.245
XHGIRD20;193.212.122.2;50010;35;2023-03-07 21:25:50.251
XHGIRD20;193.212.122.2;50010;72;2023-03-07 21:25:50.258
XHGIRD20;193.212.122.2;50010;75;2023-03-07 21:25:50.265
XHGIRD20;193.212.122.2;50010;24;2023-03-07 21:25:50.27
XHGIRD20;193.212.122.2;50010;14;2023-03-07 21:25:50.277
XHGIRD20;193.212.122.2;50010;17;2023-03-07 21:25:50.283
XHGIRD20;193.212.122.2;50010;12;2023-03-07 21:25:50.29
XHGIRD20;193.212.122.2;50010;0;2023-03-07 21:25:50.296
XHGIRD20;193.212.122.2;50010;64;2023-03-07 21:25:50.302
XHGIRD20;193.212.122.2;50010;13;2023-03-07 21:25:50.308
XHGIRD20;193.212.122.2;50010;95;2023-03-07 21:25:50.314
XHGIRD20;193.212.122.2;50010;95;2023-03-07 21:25:50.32
XHGIRD20;193.212.122.2;50010;56;2023-03-07 21:25:50.327
XHGIRD20;193.212.122.2;50010;36;2023-03-07 21:25:50.332
XHGIRD20;193.212.122.2;50010;36;2023-03-07 21:25:50.337
XHGIRD20;193.212.122.2;50010;62;2023-03-07 21:25:50.343
XHGIRD20;193.212.122.2;50010;51;2023-03-07 21:25:50.349
XHGIRD20;193.212.122.2;50010;50;2023-03-07 21:25:50.354
XHGIRD20;193.212.122.2;50010;62;2023-03-07 21:25:50.362
XHGIRD20;193.212.122.2;50010;89;2023-03-07 21:25:50.368
XHGIRD20;193.212.122.2;50010;80;2023-03-07 21:25:50.375
XHGIRD20;193.212.122.2;50010;57;2023-03-07 21:25:50.381
